restaurant_id,cuisine_type
47529,Kids Friendly
47530,American
47530,Family Meals
47530,Family Friendly
47531,American
47531,Burgers
47531,Wings
47531,Salads
47531,Sandwich
47531,New American
47531,Pasta
47531,Bar Food
47531,Kids Friendly
47531,Pizza
47531,Chicken
47531,Healthy
47532,Chinese
47532,Asian
47532,Asian Fusion
47532,Family Friendly
47533,Italian
47533,Breakfast and Brunch
47533,Family Friendly
47534,Italian
47534,Desserts
47534,Family Friendly
47535,American
47535,Family Meals
47535,Family Friendly
47536,Indian
47536,Vegetarian Friendly
47536,Vegan Friendly
47537,Mexican
47537,Latin American
47537,New Mexican
47537,Group Friendly
47538,Seafood
47538,American
47538,Southern
47538,Family Friendly
47539,Sandwiches
47539,American
47539,Healthy
47539,Group Friendly
47540,Burgers
47540,American
47540,Sandwiches
47540,Alcohol
47540,Family Friendly
47541,Indian
47541,Biryani
47541,Kids Friendly
47542,Wings
47542,Pizza
47542,Family Meals
47542,Family Friendly
47543,American
47543,Burgers
47543,Fast Food
47543,Group Friendly
47544,Fast Food
47544,Family Meals
47544,Family Friendly
47545,American
47545,Sandwich
47545,Healthy
47545,Family Meals
47545,Vegan Friendly
47545,Vegan
47545,Vegetarian
47545,Vegetarian Friendly
47545,New American
47545,Salads
47545,Pizza
47545,Bowls
47546,Italian
47546,Pizza
47546,Family Friendly
47547,Burgers
47547,American
47547,Family Friendly
47548,Chicken
47548,Salads
47548,Asian
47548,Chinese
47548,Asian Fusion
47548,Family Meals
47548,Family Friendly
47549,Comfort Food
47549,American
47549,Burgers
47549,Sandwich
47549,Fast Food
47549,Breakfast and Brunch
47549,Salads
47549,Healthy
47549,Group Friendly
47550,Mexican
47550,Latin American
47550,New Mexican
47550,Family Friendly
47551,Thai
47551,Asian Fusion
47551,Family Friendly
47552,Japanese
47552,Sushi
47552,Asian Fusion
47552,Family Friendly
47553,Greek
47553,Mediterranean
47553,Desserts
47553,Family Friendly
47554,Pizza
47554,Desserts
47554,Salads
47554,American
47554,Healthy
47554,Vegetarian Friendly
47554,Kids Friendly
47555,Kids Friendly
47555,Ice Cream + Frozen Yogurt
47556,Chinese
47556,Asian
47556,Family Friendly
47557,American
47557,Deli
47557,Sandwich
47557,Salads
47557,Pasta
47557,Family Meals
47557,Group Friendly
47558,Desserts
47558,Kids Friendly
47559,Mexican
47559,Vegetarian Friendly
47559,Breakfast and Brunch
47560,American
47560,Fast Food
47560,wings
47560,Family Meals
47560,Family Friendly
47561,Burgers
47561,American
47561,Sandwiches
47561,Family Meals
47561,Family Friendly
47562,Vietnamese
47562,Noodles
47562,Rice-bowls
47562,Family Friendly
47563,Halal
47563,Middle Eastern
47563,Family Meals
47563,Group Friendly
47564,Greek
47564,Mediterranean
47564,Family Friendly
47565,Deli
47565,Bakery
47565,Cafe
47565,Group Friendly
47566,New American
47566,Breakfast and Brunch
47566,Burgers
47566,Chicken
47566,Comfort Food
47566,American
47566,Kids Friendly
47566,Fried Chicken
47566,Family Friendly
47566,Drinks
47566,Sandwich
47566,Salads
47566,Affordable Meals
47566,Family Meals
47566,Desserts
47567,Mexican
47567,Latin American
47567,New Mexican
47567,Family Meals
47567,Family Friendly
47568,Asian
47568,Chinese
47568,Family Friendly
47569,Italian
47569,Salads
47569,Pizza
47569,Kids Friendly
47569,Sandwich
47569,Thai
47569,Pasta
47569,Healthy
47570,Breakfast and Brunch
47570,American
47570,Sandwiches
47570,Salads
47570,Healthy
47570,Family Friendly
47571,Thai
47571,Asian
47571,Noodles
47571,Group Friendly
47572,Burgers
47572,American
47572,Sandwiches
47572,Family Friendly
47572,Wings
47572,Group Friendly
47573,American
47573,Breakfast and Brunch
47573,Southern
47573,Family Friendly
47574,Pizza
47574,American
47574,Italian
47574,Seafood
47574,Sandwich
47574,Sandwiches
47574,Desserts
47574,Desserts
47574,Family Friendly
47574,Family Meals
47574,Kids Friendly
47574,Salads
47574,Salads
47574,Healthy
47574,Drinks
47575,Sandwich
47575,Pizza
47575,Italian
47575,Group Friendly
47576,American
47576,Mexican
47576,Tex Mex
47576,Group Friendly
47577,Seafood
47577,American
47577,Family Meals
47577,Family Friendly
47578,Comfort Food
47578,American
47578,Chicken
47578,Group Friendly
47579,New American
47579,Breakfast and Brunch
47579,Burgers
47579,Chicken
47579,Comfort Food
47579,American
47579,Kids Friendly
47579,Fried Chicken
47579,Family Friendly
47579,Drinks
47579,Sandwich
47579,Sandwiches
47579,Salads
47579,Affordable Meals
47579,Family Meals
47579,Desserts
47580,Indian
47580,Vegetarian Friendly
47580,Desserts
47581,American
47581,Burgers
47581,Sandwiches
47581,Burritos
47581,Breakfast and Brunch
47581,Coffee and Tea
47581,Desserts
47581,Desserts
47581,Sandwich
47581,Sandwiches
47581,Family Friendly
47581,Family Meals
47581,Gluten Free
47581,Gluten Free Friendly
47581,Soup
47581,Salads
47581,Salads
47581,Deli
47581,Bagels
47581,Russian
47581,Hungarian
47581,Seafood
47581,Burgers
47581,Burgers
47581,Vegetarian
47581,Vegetarian Friendly
47581,Vegan Friendly
47581,Vegan
47581,Kids Friendly
47581,Juice and Smoothies
47581,Comfort Food
47581,Comfort Food
47581,Desserts
47581,Desserts
47582,Bakery
47582,Desserts
47582,Kids Friendly
47583,Italian
47583,Pizza
47583,Pasta
47583,Sandwich
47583,Wings
47583,Salads
47583,American
47583,Healthy
47583,Family Friendly
47584,Indian
47584,Halal
47584,Vegetarian Friendly
47584,Family Friendly
47585,Ice Cream &amp; Frozen Yogurt
47585,Desserts
47585,Coffee and Tea
47585,Family Friendly
47585,Family Meals
47585,Affordable Meals
47586,Asian
47586,Chinese
47586,Family Friendly
47587,Gourmet
47587,Tacos
47587,New Mexican
47587,New American
47587,Vegetarian Friendly
47587,Gluten Free Friendly
47588,Sandwich
47588,Salads
47588,Family Meals
47588,Healthy
47588,Group Friendly
47589,American
47589,Comfort Food
47589,Breakfast and Brunch
47589,Group Friendly
47590,Desserts
47590,Kids Friendly
47590,Comfort Food
47591,Asian
47591,Asian Fusion
47591,Bubble Tea
47591,Chicken
47591,Vegetarian Friendly
47591,Vegan Friendly
47591,Healthy
47591,Fast Food
47591,Gluten Free Friendly
47591,Comfort Food
47591,Japanese
47591,Japanese set items
47591,Western-style Japanese Food
47591,Chinese
47592,Fast Food
47592,Deli
47592,Sandwich
47592,Group Friendly
47593,American
47593,Burgers
47593,Group Friendly
47594,Burritos
47594,Fast Food
47594,Mexican
47594,New American
47594,New Mexican
47594,Group Friendly
47595,Indian
47595,Family Meals
47595,Family Friendly
47596,American
47596,Fried Chicken
47596,Family Meals
47596,Southern
47596,Sandwich
47596,Fast Food
47596,Group Friendly
47597,Indian
47597,Biryani
47597,Chicken
47597,Indian Curry
47597,Group Friendly
47598,Indian
47598,Vegetarian
47598,Asian
47598,Healthy
47598,Family Meals
47598,Family Friendly
47599,Plant Based
47599,Gluten Free
47599,Gourmet
47599,Vegan
47599,Allergy Friendly
47600,Halal
47600,Indian
47600,Vegetarian Friendly
47600,Gluten Free Friendly
47600,Vegan Friendly
47600,Biryani
47600,Indian Curry
47600,Allergy Friendly
47600,Asian
47601,Asian Fusion
47601,Asian
47601,Korean
47601,Allergy Friendly
47602,Burgers
47602,American
47602,Sandwiches
47602,Pizza
47602,Allergy Friendly
47603,Burgers
47603,American
47603,Sandwiches
47603,Allergy Friendly
47604,Korean
47604,Asian
47604,BBQ
47604,Allergy Friendly
47605,Bakery
47605,Desserts
47605,Pastry
47605,Cupcakes
47605,Allergy Friendly
47605,Breakfast and Brunch
47606,American
47606,Breakfast and Brunch
47606,Desserts
47606,Allergy Friendly
47607,American
47607,Seafood
47607,Fish and Chips
47607,Sandwich
47607,Allergy Friendly
47608,Ice Cream + Frozen Yogurt
47608,Desserts
47608,Allergy Friendly
47609,Asian
47609,Sushi
47609,Japanese BBQ
47609,Allergy Friendly
47610,Breakfast and Brunch
47610,American
47610,Sandwiches
47610,Allergy Friendly
47611,Korean
47611,Asian
47611,BBQ
47611,Allergy Friendly
47612,Bakery
47612,Desserts
47612,Black-owned
47612,Allergy Friendly
47613,Ice Cream + Frozen Yogurt
47613,Gluten Free Friendly
47614,American
47614,Burgers
47614,Comfort Food
47614,Vegetarian Friendly
47614,Fast Food
47615,American
47615,Traditional American
47615,Family Friendly
47616,Ice Cream + Frozen Yogurt
47616,Gluten Free Friendly
47617,Pizza
47617,American
47617,Italian
47617,Group Friendly
47618,Italian
47618,Pasta
47618,Comfort Food
47618,Family Friendly
47619,Japanese
47619,Asian
47619,Sushi
47619,Family Friendly
47620,Mexican
47620,Tex Mex
47620,Group Friendly
47621,Mexican
47621,Latin American
47621,New Mexican
47621,Alcohol
47622,Pasta
47622,Italian
47622,Pizza
47622,Alcohol
47623,Mexican
47623,Latin American
47623,New Mexican
47623,Alcohol
47624,Alcohol
47624,Liquor Stores
47624,Wine
47625,Everyday Essentials
47625,Convenience
47625,Everyday Essentials
47625,Snacks
47625,Home &amp; Personal Care
47625,Alcohol
47626,Alcohol
47626,Liquor Stores
47626,Wine
47627,Alcohol
47627,Liquor Stores
47627,Wine
47628,Alcohol
47628,Liquor Stores
47628,Wine
47629,Alcohol
47629,Liquor Stores
47629,Wine
47630,Alcohol
47630,Liquor Stores
47630,Wine
47631,Alcohol
47631,Liquor Stores
47631,Wine
47632,Italian
47632,Pasta
47632,Pizza
47632,Alcohol
47633,Mexican
47633,Kids Friendly
47633,New Mexican
47633,Breakfast and Brunch
47633,Alcohol
47634,Wine
47634,Alcohol
47634,Liquor Stores
47635,Alcohol
47635,Liquor Stores
47635,Wine
47636,Breakfast and Brunch
47636,American
47636,Cafe
47636,Family Meals
47636,Alcohol
47637,Burgers
47637,American
47637,Sandwich
47637,Wings
47637,Pizza
47637,Family Friendly
47637,Alcohol
47638,Burgers
47638,American
47638,Sandwich
47638,Salads
47638,Healthy
47638,Alcohol
47639,Alcohol
47639,Liquor Stores
47640,Sushi
47640,Asian
47640,Japanese
47640,Alcohol
47641,American
47641,Bar Food
47641,Fried Chicken
47641,Alcohol
47642,Wings
47642,American
47642,Fried Chicken
47642,Alcohol
47643,American
47643,Bar Food
47643,Pub
47643,Alcohol
47644,Mexican
47644,Latin American
47644,New Mexican
47644,Family Friendly
47644,Alcohol
47645,Sushi
47645,Asian
47645,Japanese
47645,Alcohol
47646,Sushi
47646,Asian
47646,Japanese
47646,Alcohol
47647,Healthy
47647,Comfort Food
47647,American
47647,Alcohol
47648,Alcohol
47648,Liquor Stores
47648,Wine
47649,Latin American
47649,Mexican
47649,Tex Mex
47649,Family Meals
47649,Alcohol
47650,Burgers
47650,American
47650,Comfort Food
47650,Alcohol
47651,Thai
47651,Asian
47651,Noodles
47651,Alcohol
47652,Thai
47652,Asian
47652,Noodles
47652,Alcohol
47653,Burgers
47653,American
47653,Sandwiches
47653,Alcohol
47654,American
47654,Burgers
47654,Sandwich
47654,Alcohol
47655,Alcohol
47655,Liquor Stores
47655,Wine
47656,Alcohol
47656,Liquor Stores
47656,Wine
47657,Alcohol
47657,Drinks
47657,Liquor Stores
47657,Wine
47658,Thai
47658,Asian
47658,Noodles
47658,Alcohol
47659,Seafood
47659,American
47659,Southern
47659,Alcohol
47660,Mexican
47660,Family Friendly
47660,Alcohol
47661,Japanese
47661,Asian
47661,Sushi
47661,Alcohol
47662,Seafood
47662,American
47662,Southern
47662,Healthy
47662,Desserts
47662,Alcohol
47663,Alcohol
47663,Liquor Stores
47663,Wine
47664,Alcohol
47664,Liquor Stores
47664,Wine
47665,Alcohol
47665,Liquor Stores
47665,Drinks
47665,Wine
47666,Mexican
47666,Tex Mex
47666,Tacos
47666,Alcohol
47667,Korean
47667,Fried Chicken
47667,Asian
47667,Alcohol
47668,Pizza
47668,Italian
47668,Family Friendly
47668,Alcohol
47669,Alcohol
47669,Liquor Stores
47669,Wine
47670,Burgers
47670,American
47670,Asian Fusion
47670,Family Friendly
47670,Alcohol
47671,Italian
47671,Pizza
47671,Family Meals
47671,Alcohol
47672,Mexican
47672,Latin American
47672,New Mexican
47672,Alcohol
47672,Cheese
47672,Chicken
47672,Chicken
47672,Fried Chicken
47672,Seafood
47672,Steak
47672,Vegan Friendly
47672,Vegetarian
47672,Vegetarian Friendly
47672,Vegan
47672,Tacos
47672,Tacos
47672,Comfort Food
47672,Comfort Food
47672,Family Friendly
47672,Family Meals
47672,Kids Friendly
47672,Burritos
47672,Latin Fusion
47672,Tex Mex
47673,Mexican
47673,Tacos
47673,Family Friendly
47673,Vegetarian Friendly
47673,Alcohol
47674,Mexican
47674,Latin American
47674,New Mexican
47674,Tacos
47674,Chicken
47674,Salads
47674,Kids Friendly
47674,Family Friendly
47674,Family Meals
47674,Burritos
47674,Tacos
47674,Tacos
47674,Salads
47674,Salads
47674,Healthy
47674,Vegetarian
47674,Vegetarian Friendly
47674,Salads
47674,Salads
47674,Steak
47674,Alcohol
47674,Group Friendly
47675,New Mexican
47675,New American
47675,Tacos
47675,Gluten Free Friendly
47675,Vegetarian Friendly
47675,Group Friendly
47675,Alcohol
47676,Healthy
47676,Salads
47676,Comfort Food
47676,Alcohol
47677,Thai
47677,Asian
47677,Noodles
47677,Alcohol
47678,Mexican
47678,Tacos
47678,Breakfast and Brunch
47678,Family Friendly
47678,Family Meals
47678,Gluten Free
47678,Kids Friendly
47678,Snacks
47678,Sopas e Caldos
47678,Tex Mex
47678,Vegan
47678,Vegetarian
47678,Alcohol
47679,Ethiopian
47679,African
47679,Halal
47679,Black-owned
47680,Convenience
47680,Everyday Essentials
47680,Snacks
47680,Home &amp; Personal Care
47680,Alcohol
47681,African: Other
47681,Chicken
47681,Rice-bowls
47681,Exclusive to Eats
47682,African
47682,Comfort Food
47683,African
47683,Comfort Food
47683,Steak
47684,African
47684,Seafood
47684,Soup
47685,Alcohol
47685,Drinks
47685,Wine
47686,Pizza
47686,Family Meals
47686,American
47686,Keto
47686,Plant Based
47687,Mediterranean
47687,Greek
47687,Sandwich
47688,Sandwich
47688,Salads
47688,American
47688,Healthy
47689,American
47689,Burgers
47690,Sandwich
47690,Deli
47691,Tex Mex
47691,Family Friendly
47692,Fast Food
47692,Mexican
47692,Tex Mex
47693,Mediterranean
47693,Middle Eastern
47694,Sushi
47694,Japanese
47695,Italian
47695,Family Friendly
47695,Pizza
47695,Pasta
47695,Exclusive to Eats
47696,Thai
47696,Asian
47696,Noodles
47696,Family Friendly
47697,Indian
47697,Thali
47697,Biryani
47697,Family Friendly
47698,Asian
47698,Asian Fusion
47698,Noodles
47699,Middle Eastern
47699,Greek
47699,Mediterranean
47699,Family Meals
47699,Family Friendly
47700,German
47700,Sandwiches
47700,Salads
47701,American
47701,Sandwiches
47701,Comfort Food
47702,American
47702,Sandwiches
47702,Burgers
47703,Chinese
47703,Noodles
47704,Sandwich
47704,American
47704,Salads
47705,American
47705,Comfort Food
47705,Breakfast and Brunch
47705,Desserts
47706,Mediterranean
47707,Chinese
47707,Asian
47707,Family Friendly
47708,Healthy
47708,Mexican
47709,Chicken
47709,Wings
47709,Portuguese
47709,Halal
47709,Vegetarian
47710,Sandwich
47710,Salads
47710,Family Meals
47710,Healthy
47711,Chinese
47711,Asian
47711,Asian Fusion
47711,Rice-bowls
47711,Seafood
47711,Vegetarian
47711,Noodles
47711,Healthy
47712,PIzza
47712,Italian
47712,American
47713,African
47713,Vegetarian Friendly
47713,Salads
47713,Healthy
47713,Black-owned
47714,Burgers
47714,American
47714,Sandwich
47714,Salads
47714,Halal
47715,Halal
47715,Chicken
47715,Middle Eastern
47716,Pizza
47716,Italian
47716,Family Friendly
47717,American
47717,Burgers
47717,Salads
47717,Family Meals
47717,Healthy
47717,Comfort Food
47717,Pasta
47717,Sandwiches
47717,Steak
47717,Wings
47718,Mexican
47718,South American
47718,New American
47719,Indian
47719,Healthy
47719,Vegetarian Friendly
47719,Gluten Free
47720,American
47720,Burgers
47720,Fast Food
47720,Family Meals
47720,Exclusive to Eats
47721,Thai
47722,Mediterranean
47722,Greek
47722,Vegetarian
47722,Salads
47723,Japanese: Sushi
47723,Asian
47723,Salads
47723,Healthy
47724,Sandwich
47724,Salads
47724,Deli
47724,Desserts
47724,Healthy
47724,Family Meals
47725,Pizza
47726,Ice Cream + Frozen Yogurt
47726,Burgers
47726,Chicken
47726,American
47727,American
47727,Sandwich
47727,Burgers
47727,Alcohol
47728,African: Other
47728,Nigerian
47728,Black-owned
47729,Vietnamese
47729,Noodles
47729,Asian
47729,Sandwich
47729,Healthy
47729,Asian Fusion
47730,Mediterranean
47730,Greek
47730,Vegetarian
47731,Japanese
47731,Family Friendly
47731,Group Friendly
47732,BBQ
47732,American
47732,Burgers
47732,Comfort Food
47732,Comfort Food
47732,Family Friendly
47732,Family Meals
47732,Kids Friendly
47732,Vegetarian
47732,Vegetarian Friendly
47732,Vegan Friendly
47732,Vegan
47732,Seafood
47732,Affordable Meals
47732,Hawaiian
47732,Chicken
47732,Fried Chicken
47732,Fried Foods
47732,Fried Chicken
47732,Local Specialities
47732,Drinks
47732,New American
47732,Burgers
47732,Salads
47732,Salads
47733,Italian
47733,Pizza
47734,Pizza
47734,Italian
47734,American
47734,Salads
47734,Healthy
47735,Italian
47735,Pasta
47735,Comfort Food
47736,Sandwich
47736,Salads
47736,American
47736,Healthy
47737,Ethiopian
47737,Black-owned
47738,Healthy
47738,Pho
47738,Rice-bowls
47738,Asian
47738,Group Friendly
47739,Mexican
47739,Tacos
47739,Breakfast and Brunch
47739,Family Friendly
47739,Family Meals
47739,Gluten Free
47739,Kids Friendly
47739,Snacks
47739,Sopas e Caldos
47739,Tex Mex
47739,Vegan
47739,Vegetarian
47740,Asian
47740,Japanese
47740,Sushi
47741,Vietnamese
47741,Asian
47741,Vegetarian
47741,Healthy
47741,Family Friendly
47742,Burgers
47742,American
47742,Sandwiches
47742,Steak
47742,Seafood
47742,Salads
47742,BBQ
47742,Healthy
47742,Family Friendly
47743,Asian
47743,Thai
47743,Family Friendly
47743,Group Friendly
47744,Vegetarian
47744,Thai
47744,Sushi
47744,Healthy
47744,Black-owned
47745,Asian
47745,Chinese
47745,Family Meals
47745,Group Friendly
47746,Indian
47746,Chinese
47746,Asian Fusion
47746,Group Friendly
47747,Asian Fusion
47747,Asian
47747,Korean
47748,Indian
47748,Vegetarian
47748,Asian
47748,Healthy
47749,Bubble Tea
47749,Juice and Smoothies
47749,Coffee and Tea
47749,Desserts
47749,Desserts
47749,Bubble Tea
47749,Coffee and Tea
47749,Drinks
47749,Breakfast and Brunch
47749,Asian
47749,Asian Fusion
47749,Juice and Smoothies
47750,Japanese
47750,Hawaiian
47750,Sushi
47750,Group Friendly
47751,Breakfast and Brunch
47751,salad
47751,Sandwich
47751,Family Meals
47751,Pizza
47751,Healthy
47751,American
47751,Chicken
47752,Bagels
47752,Coffee and Tea
47752,Breakfast and Brunch
47752,Sandwich
47752,Sandwiches
47752,Salads
47752,Salads
47752,Chicken
47752,Vegetarian
47752,Vegan
47752,Vegetarian Friendly
47752,Family Meals
47752,Family Friendly
47753,Pizza
47753,American
47753,Italian
47753,Ice Cream &amp; Frozen Yogurt
47753,Family Friendly
47753,Gluten Free Friendly
47753,Vegan
47754,Indian
47754,Indian Curry
47754,Vegetarian Friendly
47754,Vegan Friendly
47754,North Indian
47755,Italian
47755,Pasta
47755,Salads
47755,Gluten Free
47755,Gluten Free Friendly
47755,Seafood
47755,Pizza
47755,Chicken
47755,Healthy
47755,Family Friendly
47756,Pizza
47757,Vietnamese
47757,Noodles
47757,Healthy
47757,Family Friendly
47758,American
47758,Breakfast and Brunch
47758,Juice and Smoothies
47758,Healthy
47758,Family Meals
47759,Salads
47759,Healthy
47759,Soup
47760,Mexican
47760,Latin American
47760,New Mexican
47760,Family Friendly
47760,Alcohol
47761,Indian
47761,Asian
47761,Vegetarian
47762,Japanese: Ramen
47762,Vegetarian
47762,Rice-bowls
47762,Healthy
47762,Group Friendly
47763,Korean
47763,BBQ
47763,Family Friendly
47763,Exclusive to Eats
47764,Indian
47765,Vietnamese
47765,Noodles
47765,Healthy
47765,Asian
47765,Vegetarian
47765,Vegetarian Friendly
47765,Family Friendly
47766,Japanese
47767,Healthy
47767,Family Meals
47768,Pizza
47768,American
47768,Italian
47768,Family Friendly
47769,Ramen
47769,Japanese
